Date,Car,Year,Price,Mileage,Location,URL
01/31/21,Toyota RAV4 Sport Utility 4D,2011,"$12,990","73,967 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000789245?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 XLE Sport Utility 4D,2015,"$16,990","73,332 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000694021?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 SE Sport Utility 4D,2016,"$20,990","76,200 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000825630?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 XLE Hybrid Sport Utility 4D,2016,"$20,990","53,925 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000822719?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 LE Sport Utility 4D,2017,"$18,990","40,777 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000783797?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 SE Sport Utility 4D,2017,"$20,590","37,633 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000809887?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 LE Sport Utility 4D,2018,"$17,990","35,521 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000781205?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 LE Sport Utility 4D,2018,"$17,590","78,666 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000829139?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 XLE Sport Utility 4D,2019,"$25,990","25,148 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000820885?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 LE Sport Utility 4D,2018,"$19,990","44,087 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000741142?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 SE Sport Utility 4D,2018,"$20,990","42,052 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000737870?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 Hybrid XSE Sport Utility 4D,2019,"$34,990","10,775 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000666791?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 LE Sport Utility 4D,2019,"$22,590","36,990 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000799225?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 Limited Sport Utility 4D,2013,"$17,990","54,043 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000830344?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 Limited Sport Utility 4D,2017,"$20,990","51,383 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000839124?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 XLE Sport Utility 4D,2018,"$20,990","35,001 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000822440?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 Hybrid SE Sport Utility 4D,2018,"$27,990","19,549 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000817009?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 XLE Sport Utility 4D,2018,"$19,990","45,517 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000824307?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 Adventure Sport Utility 4D,2020,"$30,990","17,480 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000782663?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 LE Sport Utility 4D,2015,"$16,990","65,552 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000831206?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 LE Sport Utility 4D,2015,"$14,990","100,063 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000831333?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 Limited Sport Utility 4D,2015,"$18,990","68,956 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000799288?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 Limited Sport Utility 4D,2015,"$18,990","41,315 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000829360?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 XLE Sport Utility 4D,2013,"$15,990","87,402 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000806453?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 Limited Sport Utility 4D,2013,"$16,590","74,942 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000821370?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 Sport Utility 4D,2010,"$12,590","82,718 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000793888?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 LE Sport Utility 4D,2014,"$16,990","48,022 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000813737?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 XLE Sport Utility 4D,2014,"$15,590","92,030 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000799787?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 Limited Sport Utility 4D,2014,"$18,590","52,546 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000824596?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 LE Sport Utility 4D,2014,"$16,590","67,299 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000786911?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 Limited Sport Utility 4D,2014,"$18,990","39,589 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000792222?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 Hybrid XSE Sport Utility 4D,2020,"$36,990","8,002 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000808900?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 LE Sport Utility 4D,2016,"$18,990","37,200 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000809349?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 XLE Sport Utility 4D,2017,"$20,990","37,867 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000825524?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 XLE Sport Utility 4D,2017,"$20,990","36,490 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000733685?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 XLE Sport Utility 4D,2014,"$16,590","67,056 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000769247?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 XLE Sport Utility 4D,2013,"$16,590","70,922 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000811536?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4 XLE Sport Utility 4D,2013,"$17,990","32,120 mi.","Milwaukee - Oak Creek, IL",https://www.carvana.com/search/2000827109?utm_source=autotempest&utm_medium=referral&utm_content=vdp&utm_campaign=referral
01/31/21,Toyota RAV4  224657 Miles Pacific Blue Metallic 4D...,2012,"$7,257",N/A,"Antioch, IL, USA(25 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=274665243374
01/31/21,Toyota RAV4 Limited 42459 Miles Classic Silver...,2015,"$16,800",N/A,"Lisle, IL, USA(25 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=324459693034
01/31/21,Toyota RAV4 Limited 33836 Miles Magnetic Gray Metallic...,2018,"$23,573",N/A,"Antioch, IL, USA(25 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=274654515790
01/31/21,Toyota RAV4 LE,2013,"$8,995",N/A,"Madison, WI, USA(95 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=233864128152
01/31/21,Toyota RAV4 XLE 36664 Miles Black 4D Sport Utility...,2018,"$21,490",N/A,"Columbia, MO, USA(320 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=174617845946
01/31/21,Toyota RAV4 Certified Rav4 XLE All Wheel Drive White...,2019,"$26,500",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=174617032433
01/31/21,Toyota RAV4 Certified Rav4 XLE All Wheel Drive Ruby...,2019,"$25,500",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=265032393583
01/31/21,Toyota RAV4 XSE XSE Used 2.5L I4 16V Automatic AWD SUV...,2020,"$35,274",N/A,"Bowmansville, NY, USA(480 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=393113525749
01/31/21,Toyota RAV4 Certified Rav4 XLE All Wheel Drive White...,2020,"$27,500",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=265031495227
01/31/21,Toyota RAV4 Certified Rav4 LE Hybrid All Wheel Drive...,2018,"$22,500",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=265031005479
01/31/21,Toyota RAV4 Hybrid Limited MERCEDES SPRINTER...,2021,"$35,849",N/A,"Franklin, TN, USA(435 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=363274015309
01/31/21,Toyota Rav4 XLE All Wheel Drive Silver Brand New 2021...,2021,"$28,063",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=174613835307
01/31/21,Toyota Rav4 XLE All Wheel Drive White Brand New 2021...,2021,"$28,076",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=174613834524
01/31/21,Toyota Rav4 XLE All Wheel Drive Ruby New Rav4 XLE...,2021,"$30,268",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=174613834263
01/31/21,Toyota Rav4 XLE All Wheel Drive Gray New Rav4 XLE...,2021,"$30,910",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=174613833674
01/31/21,Toyota RAV4 Certified Rav4 LE All Wheel Drive Red...,2019,"$25,000",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=265030021058
01/31/21,Toyota Rav4 XLE All Wheel Drive Gray New Rav4 XLE...,2021,"$28,695",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=265029921121
01/31/21,Toyota Rav4 XSE Hybrid All Wheel Drive Blue Brand New...,2021,"$35,870",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=174613549445
01/31/21,Toyota Rav4 LE Hybrid All Wheel Drive Ruby Brand New...,2021,"$28,511",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=174613301407
01/31/21,Toyota RAV4 Limited AWD 7811 Miles Blizzard Pearl...,2019,"$32,900",N/A,"Springfield, IL, USA(185 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=373441377035
01/31/21,Toyota RAV4 Limited Hybrid Limited,2017,"$21,900",N/A,"Akron, OH, USA(345 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=274661626908
01/31/21,Toyota Rav4 Limited All Wheel Drive Blizzard New 2021...,2021,"$35,370",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=265028899207
01/31/21,Toyota Rav4 LE All Wheel Drive Gray Brand New 2021...,2021,"$26,814",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=265028697731
01/31/21,Toyota Rav4 XLE All Wheel Drive Black Brand New 2021...,2021,"$29,204",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=265028664641
01/31/21,Toyota Rav4 XLE Hybrid All Wheel Drive Gray Brand New...,2021,"$31,478",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=265028425949
01/31/21,RAV4 Limited AWD Toyota RAV4 Limited AWD Automatic...,2011,"$9,995",N/A,"Hamilton, OH, USA(265 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=274659673932
01/31/21,Toyota RAV4 XLE AWD XLE AWD New 2.5L I4 16V Automatic...,2021,"$31,371",N/A,"Athens, OH, USA(365 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=293973702396
01/31/21,Toyota Rav4 Limited All Wheel Drive Red New Rav4...,2021,"$37,754",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=174610914085
01/31/21,Toyota Rav4 Limited All Wheel Drive Red New Rav4...,2021,"$37,754",N/A,"Johnstown, PA, USA(490 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=174610719581
01/31/21,Toyota RAV4 LE Sport Utility 4D used cars for sale by...,2015,"$17,200",N/A,"Grosse Pointe, MI, USA(260 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=203256788487
01/31/21,Toyota RAV4 XLE 51545 Miles Silver Sky Metallic 4D...,2016,"$17,999",N/A,"Columbia, MO, USA(320 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=174607244657
01/31/21,Toyota RAV4 XLE Premium AWD XLE Premium AWD New 2.5L...,2021,"$34,260",N/A,"Athens, OH, USA(365 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=293966470312
01/31/21,Toyota RAV4,1995,"$9,999",N/A,"Smyrna, TN, USA(435 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=373434352419
01/31/21,"Toyota RAV4 AWD 4dr XLE RAV4, Black with 23887 Miles...",2015,"$18,624",N/A,"Omaha, NE, USA(420 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=133641808438
01/31/21,Toyota RAV4 LE oyotaRAV4,2018,"$17,150",N/A,"Somerset, WI, USA(315 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=284151446697
01/31/21,Toyota RAV4  90476 Miles Sandy Beach Metallic 4D Sport...,2011,"$10,300",N/A,"Noblesville, IN, USA(180 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=164649411895
01/31/21,Toyota RAV4 LE 27662 Miles Silver Sky Metallic 4D...,2019,"$21,980",N/A,"Columbia, MO, USA(320 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=174598681477
01/31/21,Toyota RAV4 LE AWD LE AWD New 2.5L I4 16V Automatic...,2021,"$28,433",N/A,"Athens, OH, USA(365 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=293957166797
01/31/21,"Toyota RAV4 AWD 4dr LE RAV4, Blizzard Pearl with 43309...",2015,"$14,995",N/A,"Omaha, NE, USA(420 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=133638539720
01/31/21,Toyota RAV4 XLE 70178 Miles Super White 4D Sport...,2015,"$16,198",N/A,"Strongsville, OH, USA(325 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=224316751393
01/31/21,Toyota RAV4 LE AWD LE AWD New 2.5L I4 16V Automatic...,2021,"$28,494",N/A,"Athens, OH, USA(365 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=293953348668
01/31/21,Toyota RAV4 Limited andy Beach Metallic Toyota RAV4...,2010,"$12,177",N/A,"Washington, PA, USA(425 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=203245718123
01/31/21,Toyota RAV4 XLE 19364 Miles Galactic Aqua Mica SUV,2017,"$21,995",N/A,"Washington, IL, USA(125 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=274644858634
01/31/21,Toyota RAV4 Adventure Free CARFAX on every vehicle,2018,"$24,790",N/A,"Columbia, MO, USA(320 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=254832304281
01/31/21,Toyota RAV4 L,1995,"$9,999",N/A,"Smyrna, TN, USA(435 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=373422233890
01/31/21,Toyota RAV4,2012,"$9,995",N/A,"Cleveland, OH, USA(340 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=224308102005
01/31/21,Toyota RAV4 Limited oyotaRAV4,2015,"$16,990",N/A,"Somerset, WI, USA(315 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=284140477647
01/31/21,Toyota RAV4 LE Sport Utility 2.5 liter 4 Cylinder...,2018,"$20,994",N/A,"Maryland Heights, MO, USA(270 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=133630587599
01/31/21,Toyota RAV4 LE Sport Utility 2.5 liter 4 Cylinder...,2017,"$20,977",N/A,"Maryland Heights, MO, USA(270 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=133629895653
01/31/21,RAV4 LE-AWD-CAMERA Toyota RAV4 LE-AWD-CAMERA Automatic...,2016,"$14,995",N/A,"Hamilton, OH, USA(265 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=274638891827
01/31/21,Toyota RAV4,1995,"$9,450",N/A,"Smyrna, TN, USA(435 mi. from 60004)",https://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10044&campid=5336658105&customid=&lgeo=1&vectorid=229466&item=373419733042
